nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
42822,1080330,12,202401
25762,644191,436151,202401
523026,158521,929590,202401
509498,724272,356070,202401
232597,223211,859590,202401
532873,254644,828347,202401
100504,475649,604693,202401
297710,1031566,48776,202401
455598,683478,396864,202401
1272,256404,826581,202401
633379,77536,1027550,202401
248474,1039455,40887,202401
137215,624268,456074,202401
408546,746989,333353,202401
132329,259476,823510,202401
572071,737946,342396,202401
570540,473263,607079,202401
368108,1047404,32938,202401
172733,675412,404930,202401
236224,496791,583551,202401
122110,882212,198130,202401
466422,817946,262396,202401
160936,1057865,22477,202401
542428,572160,508182,202401
605883,407701,672216,202401
143608,622199,458143,202401
286202,143914,944187,202401
460920,783670,296672,202401
548743,782811,297531,202401
431441,111229,976578,202401
271600,454472,625873,202401
63801,945918,134424,202401
616563,665811,414531,202401
221498,1054852,25490,202401
251212,604290,476052,202401
292347,189583,898647,202401
175811,371972,707880,202401
88940,205148,880105,202401
630072,216346,866425,202401
496133,1006445,73897,202401
510261,377132,702724,202401
396976,58398,1046581,202401
19176,573623,506719,202401
388245,1061600,18742,202401
554894,109364,978434,202401
287536,695076,385266,202401
167266,857301,223041,202401
209231,645731,434611,202401
548982,754691,325651,202401
353302,194189,894064,202401
393940,71699,1033364,202401
292732,406945,672977,202401
122359,161746,926358,202401
503871,217333,865441,202401
207775,376530,703323,202401
619251,206695,878600,202401
39572,485428,594914,202401
492322,809663,270679,202401
73813,206440,878843,202401
300453,153790,934322,202401
270938,458705,621638,202401
295608,719926,360416,202401
481273,261512,821477,202401
508315,241987,841027,202401
222488,1078753,1589,202401
42311,106429,981356,202401
209439,754380,325962,202401
118457,394403,685510,202401
100501,158991,929119,202401
418479,224294,858509,202401
342843,318342,764796,202401
321202,57248,1047707,202401
618600,186071,902079,202401
624366,274147,808873,202401
277831,785080,295262,202401
23083,744428,335914,202401
542843,672687,407655,202401
350484,769271,311071,202401
484099,201645,886625,202401
545087,810129,270213,202401
595283,200690,887579,202401
161545,155929,932166,202401
511938,243277,839726,202401
503949,1052106,28236,202401
367549,100646,987132,202401
346024,59380,1045594,202401
467800,121230,966591,202401
337332,251842,831164,202401
207239,845105,235237,202401
549055,754416,325926,202401
16404,818255,262087,202401
62620,182674,905460,202401
521676,366310,713542,202401
344007,100369,987407,202401
111581,895727,184615,202401
540659,852626,227716,202401
466722,980452,99890,202401
233536,721101,359241,202401
505724,1065139,15203,202401
386347,268664,814345,202401
490124,904956,175386,202401
421611,568230,512112,202401
230419,428520,651478,202401
432167,704683,375659,202401
377945,562611,517731,202401
8357,824099,256243,202401
419162,158438,929675,202401
580267,809684,270658,202401
258653,988175,92167,202401
613309,894667,185675,202401
51676,699533,380809,202401
412272,408447,671469,202401
115512,786784,293558,202401
65401,391511,688395,202401
205709,286183,796880,202401
81622,752056,328286,202401
390062,820199,260143,202401
405029,991422,88920,202401
160895,1074804,5538,202401
79164,105093,982682,202401
533775,604574,475768,202401
287919,114972,972849,202401
429559,159512,928591,202401
497636,411195,668726,202401
110199,556803,523539,202401
456656,241959,841055,202401
29937,673771,406571,202401
52173,667547,412795,202401
619981,253062,829946,202401
377433,1063804,16538,202401
303078,753519,326823,202401
319422,349407,731349,202401
414503,1057843,22499,202401
286095,184661,903482,202401
271801,553861,526481,202401
437270,817472,262870,202401
300806,201760,886512,202401
537570,88506,1016792,202401
80425,867109,213233,202401
76793,1040706,39636,202401
438637,743707,336635,202401
2575,672348,407994,202401
364397,964797,115545,202401
161767,428013,651976,202401
465488,1047172,33170,202401
104516,1056755,23587,202401
181280,967990,112352,202401
147333,510568,569774,202401
152428,88392,1016910,202401
582582,143824,944280,202401
399685,801095,279247,202401
120590,120688,967134,202401
229641,1008464,71878,202401
204403,450646,629726,202401
556864,640244,440098,202401
18813,780850,299492,202401
139594,516510,563832,202401
421557,235702,847193,202401
568879,886905,193437,202401
177155,89121,1016185,202401
349473,869990,210352,202401
507638,560538,519804,202401
311703,1047898,32444,202401
299192,951980,128362,202401
346684,689258,391084,202401
234742,684090,396252,202401
229225,731002,349340,202401
293504,943480,136862,202401
424915,830231,250111,202401
29539,463293,617049,202401
549675,1018742,61600,202401
462326,870639,209703,202401
159058,80586,1024651,202401
111915,103594,984178,202401
54367,760530,319812,202401
158241,132265,955647,202401
540989,987161,93181,202401
302087,751922,328420,202401
47186,94699,993075,202401
285233,198403,889860,202401
102436,281983,801065,202401
309871,550751,529591,202401
248443,711471,368871,202401
55194,1062510,17832,202401
223160,847376,232966,202401
464804,709361,370981,202401
5947,33996,1071032,202401
244367,361197,718665,202401
127316,414453,665475,202401
65496,968230,112112,202401
361641,1051383,28959,202401
95022,152414,935684,202401
415616,292266,790800,202401
131984,444310,636013,202401
180253,140873,947227,202401
625997,888786,191556,202401
296824,570745,509597,202401
385654,417144,662853,202401
518012,350586,730182,202401
213175,1031040,49302,202401
37763,90928,1014419,202401
274009,147731,940363,202401
535772,1058483,21859,202401
180717,801794,278548,202401
624329,335483,745101,202401
224388,330589,750119,202401
54666,624262,456080,202401
258280,1045559,34783,202401
502391,764052,316290,202401
255472,599861,480481,202401
362324,975618,104724,202401
619187,455211,625130,202401
84418,101463,986309,202401
182155,596606,483736,202401
422586,809250,271092,202401
26715,524755,555587,202401
410650,605822,474520,202401
178248,707837,372505,202401
405953,100350,987425,202401
384826,608018,472324,202401
126347,494646,585696,202401
622483,822321,258021,202401
513132,616319,464023,202401
303268,585803,494539,202401
611629,708184,372158,202401
547661,442962,637342,202401
529393,901463,178879,202401
212577,254703,828288,202401
104814,97096,990677,202401
450627,465067,615275,202401
568653,639144,441198,202401
524875,56638,1048311,202401
546518,185035,903104,202401
11271,850937,229405,202401
350236,486630,593712,202401
512579,318097,765042,202401
251638,283552,799503,202401
263125,980464,99878,202401
397362,190799,897440,202401
336917,619808,460534,202401
198900,1010269,70073,202401
381185,469787,610555,202401
198710,963677,116665,202401
536710,290729,792326,202401
172931,676079,404263,202401
305290,597797,482545,202401
49221,604168,476174,202401
278980,94227,993551,202401
243854,588619,491723,202401
255686,612322,468020,202401
320933,418621,661376,202401
83138,497480,582862,202401
68323,369326,710532,202401
616231,381506,698347,202401
426020,1063846,16496,202401
117628,837474,242868,202401
495933,836595,243747,202401
152971,1056922,23420,202401
205977,899993,180349,202401
534909,39609,1065486,202401
153936,753553,326789,202401
296460,474890,605452,202401
416528,873038,207304,202401
205601,664277,416065,202401
564873,259583,823402,202401
10365,871007,209335,202401
314606,670905,409437,202401
43932,1009835,70507,202401
369649,193712,894539,202401
484795,61621,1043360,202401
207941,420905,659084,202401
525833,1037316,43026,202401
15764,38825,1066265,202401
111821,623703,456639,202401
145663,481604,598738,202401
416965,513086,567256,202401
152624,576701,503641,202401
47471,897669,182673,202401
540443,856193,224149,202401
413305,556036,524306,202401
538440,844952,235390,202401
302821,845325,235017,202401
447614,870858,209484,202401
71531,415367,664586,202401
25879,451016,629344,202401
479537,444170,636153,202401
534820,642200,438142,202401
42968,545944,534398,202401
520960,646884,433458,202401
432757,227492,855334,202401
15328,729397,350945,202401
406750,201288,886982,202401
130626,424217,655769,202401
410611,963101,117241,202401
226316,610964,469378,202401
201925,902766,177576,202401
405535,999654,80688,202401
549717,754383,325959,202401
157277,93677,994098,202401
24105,858787,221555,202401
108076,1039355,40987,202401
324592,107802,979993,202401
502619,85286,1019973,202401
465021,482148,598194,202401
442046,412051,667865,202401
241366,709384,370958,202401
66473,607445,472897,202401
264024,223148,859651,202401
253651,377632,702230,202401
513435,439855,640450,202401
148185,146143,941950,202401
250184,1012277,68065,202401
570695,650533,429809,202401
503871,799155,281187,202401
404771,705615,374727,202401
203495,632789,447553,202401
418130,609234,471108,202401
89544,647932,432410,202401
445219,593838,486504,202401
115856,787362,292980,202401
205900,485482,594860,202401
520078,1034363,45979,202401
159583,586551,493791,202401
23453,862301,218041,202401
548456,851565,228777,202401
388857,804100,276242,202401
253022,984628,95714,202401
321068,58518,1046464,202401
166119,248549,834453,202401
631828,450678,629692,202401
67264,806144,274198,202401
124763,532084,548258,202401
391755,602613,477729,202401
187951,874118,206224,202401
540536,492155,588187,202401
80856,135689,952399,202401
202141,251791,831211,202401
618485,159371,928736,202401
458694,389301,690550,202401
37495,711530,368812,202401
209171,464541,615801,202401
401398,990466,89876,202401
41545,487386,592956,202401
75907,660335,420007,202401
355646,868380,211962,202401
596740,665333,415009,202401
164690,815747,264595,202401
264465,761544,318798,202401
431954,528234,552108,202401
103125,1037268,43074,202401
105055,160983,927125,202401
28803,1027286,53056,202401
465132,947630,132712,202401
361991,610160,470182,202401
368420,1063918,16424,202401
516765,771432,308910,202401
535515,60299,1044679,202401
300255,827209,253133,202401
402300,66496,1038536,202401
344700,1033688,46654,202401
429510,1054683,25659,202401
624810,699810,380532,202401
73875,706076,374266,202401
522872,1002540,77802,202401
56690,803199,277143,202401
440493,248798,834206,202401
258929,464531,615811,202401
172689,835642,244700,202401
389116,803946,276396,202401
254311,594028,486314,202401
24533,613807,466535,202401
454284,45250,1059575,202401
414230,34541,1070498,202401
251136,688624,391718,202401
286855,671431,408911,202401
298744,382795,697055,202401
260617,329691,751009,202401
366052,790034,290308,202401
173096,266857,816151,202401
7680,867158,213184,202401
120446,501209,579133,202401
221734,442733,637572,202401
292107,447367,632980,202401
423889,455078,625264,202401
285284,175836,912261,202401
610187,536726,543616,202401
457890,153875,934238,202401
204002,638518,441824,202401
193129,595299,485043,202401
607087,636291,444051,202401
590921,733585,346757,202401
597925,118530,969304,202401
27820,1001942,78400,202401
24935,986836,93506,202401
119257,691076,389266,202401
627606,778981,301361,202401
53043,649876,430466,202401
589353,733220,347122,202401
492907,561591,518751,202401
541397,665069,415273,202401
349287,869387,210955,202401
455977,1067461,12881,202401
462927,871738,208604,202401
362316,1007314,73028,202401
130880,545258,535084,202401
311484,665461,414881,202401
152651,777795,302547,202401
538214,232367,850470,202401
206196,857751,222591,202401
613988,643649,436693,202401
205990,609863,470479,202401
141253,747177,333165,202401
311655,498634,581708,202401
183362,98453,989314,202401
630291,734378,345964,202401
82475,784278,296064,202401
352285,112427,975388,202401
17310,456347,623977,202401
474546,618233,462109,202401
120061,476543,603799,202401
496095,973732,106610,202401
173135,621132,459210,202401
465084,947319,133023,202401
153018,95841,991935,202401
227900,955817,124525,202401
506130,825744,254598,202401
41562,623899,456443,202401
350960,702134,378208,202401
420918,1076613,3729,202401
153423,153080,935023,202401
151553,549509,530833,202401
58357,607049,473293,202401
182453,982927,97415,202401
46722,385781,694070,202401
602427,354728,725139,202401
29539,463126,617216,202401
365559,1006887,73455,202401
333006,1030727,49615,202401
140696,950420,129922,202401
15682,496622,583720,202401
154304,311798,771345,202401
313948,649466,430876,202401
148555,500929,579413,202401
596022,156033,932063,202401
115602,796787,283555,202401
502721,211955,870802,202401
40474,757162,323180,202401
624100,572076,508266,202401
240793,176112,911984,202401
226624,652096,428246,202401
324099,989143,91199,202401
224605,480055,600287,202401
247041,85176,1020084,202401
632177,284846,798208,202401
533885,1027710,52632,202401
198440,964019,116323,202401
349831,56930,1048022,202401
358153,38405,1066682,202401
561715,240920,842101,202401
356164,373817,706037,202401
176172,644187,436155,202401
94418,916587,163755,202401
239397,1016261,64081,202401
68585,90884,1014461,202401
540747,574636,505706,202401
348496,820327,260015,202401
36053,641271,439071,202401
484470,607014,473328,202401
343520,762820,317522,202401
498655,1000527,79815,202401
542814,231581,851251,202401
562112,945006,135336,202401
624406,872847,207495,202401
583622,370328,709521,202401
375354,423349,656634,202401
248665,813366,266976,202401
414831,269596,813416,202401
526313,664411,415931,202401
69916,660259,420083,202401
218167,115009,972812,202401
173661,313734,769404,202401
313078,736373,343969,202401
302628,846445,233897,202401
374840,592376,487966,202401
63125,868436,211906,202401
67298,650370,429972,202401
532399,656277,424065,202401
378,1079252,1090,202401
185429,428157,651839,202401
196940,101399,986374,202401
433125,209076,873651,202401
495052,267181,815828,202401
171464,339584,741060,202401
519365,211457,871296,202401
546125,452509,627845,202401
364832,53722,1051228,202401
91694,478709,601633,202401
524761,364485,715366,202401
478803,868122,212220,202401
423824,357319,722545,202401
283762,119968,967856,202401
543350,215649,867115,202401
590347,951352,128990,202401
382318,127404,960444,202401
109736,198432,889831,202401
380784,405765,674156,202401
20635,1024515,55827,202401
141437,287089,795976,202401
158102,972921,107421,202401
265606,718330,362012,202401
596281,739130,341212,202401
45917,288984,794079,202401
375058,239179,843832,202401
403620,285661,797398,202401
263026,982946,97396,202401
469446,644647,435695,202401
601844,684091,396251,202401
443992,178005,910111,202401
170864,910837,169505,202401
531401,644077,436265,202401
412620,466453,613889,202401
47753,523441,556901,202401
318279,789848,290494,202401
623766,870067,210275,202401
373838,1077185,3157,202401
314788,1077309,3033,202401
525076,256535,826445,202401
626442,867136,213206,202401
224260,568391,511951,202401
94426,788890,291452,202401
124481,112933,974878,202401
365133,1045385,34957,202401
465106,947590,132752,202401
236347,624663,455679,202401
156111,1060996,19346,202401
349839,160882,927227,202401
165998,1074442,5900,202401
265748,451055,629305,202401
592130,430706,649317,202401
169342,867383,212959,202401
151622,803055,277287,202401
245136,647426,432916,202401
240548,204904,880346,202401
435848,421114,658874,202401
499386,1004359,75983,202401
508619,859883,220459,202401
150998,1057820,22522,202401
429833,348075,732661,202401
583295,38381,1066705,202401
98890,307473,775651,202401
446644,469559,610783,202401
487566,768268,312074,202401
362254,121382,966439,202401
288400,394209,685702,202401
83732,785649,294693,202401
385228,505149,575193,202401
477251,154500,933615,202401
173146,471208,609134,202401
573090,244318,838676,202401
328422,1016006,64336,202401
31410,160797,927311,202401
197548,105814,981965,202401
632833,52757,1052196,202401
205271,1014315,66027,202401
173820,972017,108325,202401
206975,977229,103113,202401
566365,153104,935000,202401
362432,211490,871264,202401
140142,606336,474006,202401
579229,66321,1038706,202401
228059,594906,485436,202401
171759,474624,605718,202401
77914,306416,776699,202401
269136,165432,922686,202401
144712,424682,655297,202401
400350,620033,460309,202401
364808,401354,678559,202401
400829,997995,82347,202401
569364,447638,632709,202401
610187,536794,543548,202401
502465,685416,394926,202401
287862,696814,383528,202401
622755,962176,118166,202401
634179,961510,118832,202401
499969,599211,481131,202401
342689,272922,810094,202401
111627,962292,118050,202401
344624,74464,1030585,202401
241240,472222,608120,202401
269370,974252,106090,202401
617701,51546,1053395,202401
195487,230348,852489,202401
541041,651328,429014,202401
231973,1072416,7926,202401
139622,320173,762984,202401
246657,919465,160877,202401
184635,205083,880170,202401
583843,65475,1039540,202401
523461,945425,134917,202401
456481,137105,950999,202401
556771,232994,849838,202401
173023,469131,611211,202401
412907,137991,950108,202401
544385,156768,931334,202401
341718,671131,409211,202401
195227,626579,453763,202401
263252,983842,96500,202401
391036,214442,868318,202401
15753,634255,446087,202401
530981,81244,1024007,202401
197256,1051889,28453,202401
13766,692602,387740,202401
72492,801812,278530,202401
456208,446785,633560,202401
77794,611353,468989,202401
96907,844998,235344,202401
479639,342307,738359,202401
100601,649748,430594,202401
525563,635353,444989,202401
15019,569983,510359,202401
337813,486109,594233,202401
331519,783287,297055,202401
174291,824328,256014,202401
512989,771719,308623,202401
69420,874417,205925,202401
485887,884160,196182,202401
561715,160253,927847,202401
273563,1003942,76400,202401
486335,836431,243911,202401
188846,386282,693567,202401
294274,304760,778346,202401
107165,866421,213921,202401
208433,799788,280554,202401
362900,204732,880523,202401
532532,842715,237627,202401
213311,688081,392261,202401
69296,687983,392359,202401
204341,299841,783270,202401
102546,645109,435233,202401
261999,329292,751400,202401
308755,25287,1012080,202401
369654,807881,272461,202401
6649,855618,224724,202401
50707,539509,540833,202401
211868,553930,526412,202401
277477,272048,810967,202401
179070,117659,970164,202401
457657,1009471,70871,202401
107113,873496,206846,202401
282619,661631,418711,202401
168392,834365,245977,202401
393226,571780,508562,202401
268830,435827,644405,202401
631506,621800,458542,202401
621150,730629,349713,202401
148921,414442,665486,202401
78830,966370,113972,202401
299903,972622,107720,202401
39159,125992,961840,202401
538357,1041337,39005,202401
566906,57413,1047551,202401
238559,91295,996460,202401
22201,952553,127789,202401
191287,515432,564910,202401
480724,565587,514755,202401
305431,831018,249324,202401
296565,487011,593331,202401
561382,427283,652699,202401
355568,789587,290755,202401
24519,124540,963286,202401
66160,819309,261033,202401
43365,674751,405591,202401
598681,205910,879359,202401
533525,249657,833344,202401
29991,620966,459376,202401
586740,507130,573212,202401
462060,267925,815085,202401
260553,96733,991039,202401
447861,149618,938475,202401
381374,270527,812479,202401
224556,744298,336044,202401
619977,38566,1066522,202401
415274,1051026,29316,202401
238598,363218,716632,202401
587895,349411,731346,202401
600513,221936,860856,202401
180726,279466,803578,202401
215311,109009,978787,202401
392587,600401,479941,202401
292939,199473,888795,202401
129385,296042,787062,202401
572280,665761,414581,202401
83909,322590,760549,202401
53346,440085,640224,202401
618224,300660,782455,202401
570241,673345,406997,202401
231889,317038,766104,202401
271287,562126,518216,202401
552338,451149,629209,202401
270679,217197,849385,202401
45200,535021,545321,202401
123987,816676,263666,202401
404460,153427,934677,202401
349455,543775,536567,202401
268510,544264,536078,202401
50064,317036,766106,202401
154877,127321,960526,202401
30289,182827,905307,202401
604863,389243,690608,202401
606151,466542,613800,202401
161845,144657,943444,202401
598232,532635,547707,202401
307372,32269,886367,202401
43672,27353,753053,202401
303031,943526,136816,202401
225516,139618,948485,202401
624179,683045,397297,202401
180051,823583,256759,202401
11008,463868,616474,202401
578306,51146,1053776,202401
547160,572119,508223,202401
60782,501621,578721,202401
41335,727962,352380,202401
482361,857996,222346,202401
228484,91561,996202,202401
545736,365074,714783,202401
210061,869920,210422,202401
547645,876772,203570,202401
11523,393846,686060,202401
378692,537449,542893,202401
523845,136918,951185,202401
45761,633105,447237,202401
438774,814152,266190,202401
283680,882477,197865,202401
402985,978623,101719,202401
506696,633633,446709,202401
147698,498881,581461,202401
196342,506542,573800,202401
568038,944948,135394,202401
79459,828576,251766,202401
299260,476363,603979,202401
479287,622400,457942,202401
13054,371769,708081,202401
120396,299164,783933,202401
407038,513473,566869,202401
93345,1024081,56261,202401
32588,328391,754767,202401
86038,670862,409480,202401
123025,43599,1061219,202401
512752,907061,173281,202401
616047,420286,659701,202401
320114,1006012,74330,202401
270789,135650,952438,202401
80081,457732,622601,202401
564478,1030809,49533,202401
583540,356505,723358,202401
566527,931567,148775,202401
593763,1070200,10142,202401
173262,783380,296962,202401
406617,798056,282286,202401
632954,254649,828343,202401
228615,1013483,66859,202401
395534,744084,336258,202401
253306,119197,968631,202401
159630,1060077,20265,202401
446013,144165,943938,202401
7524,1003603,76739,202401
70065,501083,579259,202401
543955,392409,687494,202401
128035,409692,670226,202401
167833,526766,553576,202401
473402,278608,804432,202401
266429,244879,838116,202401
524039,764905,315437,202401
558927,460275,620063,202401
379165,158836,929275,202401
451625,259828,823155,202401
442127,1056882,23460,202401
544672,1022212,58130,202401
551909,346064,734636,202401
356790,260426,822556,202401
193264,388766,691093,202401
585174,254702,828289,202401
456833,676863,403479,202401
41775,342726,737933,202401
329577,582471,497871,202401
387617,754141,326201,202401
284124,499426,580916,202401
510679,700437,379905,202401
291633,477836,602506,202401
395799,177050,911058,202401
298696,759462,320880,202401
487387,323399,759734,202401
427484,353267,726602,202401
554765,661063,419279,202401
296944,655368,424974,202401
276159,548443,531899,202401
322582,397577,682325,202401
132191,330778,749777,202401
237128,856572,223770,202401
350135,801285,279057,202401
107982,362355,717499,202401
335296,897549,182793,202401
548545,979572,100770,202401
291589,1039943,40399,202401
624801,268128,814884,202401
250379,790552,289790,202401
339638,58043,1046930,202401
162748,573250,507092,202401
56186,1011625,68717,202401
492840,266241,816761,202401
189028,399285,680627,202401
445337,259385,823602,202401
342593,318592,764547,202401
247883,881295,199047,202401
98157,909200,171142,202401
559714,1020863,59479,202401
468750,816220,264122,202401
217989,573486,506856,202401
403368,226765,856048,202401
325650,304604,778502,202401
524028,67316,1037716,202401
76203,105312,982465,202401
446258,379972,699880,202401
546857,995678,84664,202401
518905,161725,926380,202401
464675,192062,896179,202401
62764,89035,1016269,202401
454228,913773,166569,202401
123410,99545,988238,202401
395944,192761,895484,202401
401473,526516,553826,202401
438336,875467,204875,202401
70990,428039,651952,202401
556375,117329,970491,202401
448809,786883,293459,202401
463265,673786,406556,202401
282723,522813,557529,202401
496501,219179,863601,202401
231797,217905,864866,202401
427601,75215,1029843,202401
359591,970129,110213,202401
391723,86100,1019164,202401
326630,876850,203492,202401
277452,125547,962287,202401
287392,49414,1055416,202401
225030,532146,548196,202401
479545,182638,905496,202401
559950,811413,268929,202401
19469,456778,623543,202401
394351,1068288,12054,202401
64014,118781,969050,202401
523429,694683,385659,202401
573708,59883,1045093,202401
395439,149633,938459,202401
316324,661909,418433,202401
24662,944072,136270,202401
169854,163560,924560,202401
208669,879078,201264,202401
627851,155517,932589,202401
590442,521774,558568,202401
392439,504185,576157,202401
262214,175395,912705,202401
383801,134165,953863,202401
199612,432172,647902,202401
151734,834822,245520,202401
122578,1044647,35695,202401
155226,399415,680497,202401
241884,266381,816619,202401
61876,693207,387135,202401
168015,566295,514047,202401
230384,728672,351670,202401
560131,362744,717111,202401
244641,1027576,52766,202401
292829,948218,132124,202401
204282,844862,235480,202401
351499,62044,1042941,202401
91006,481674,598668,202401
582082,369708,710147,202401
587942,54643,1050308,202401
244198,821639,258703,202401
585312,306238,776873,202401
291635,915188,165154,202401
430899,286674,796386,202401
155337,973224,107118,202401
436916,555988,524354,202401
194838,1000236,80106,202401
608938,40214,1064882,202401
204390,1059509,20833,202401
384868,610374,469968,202401
527487,49101,1055726,202401
598357,884918,195424,202401
269669,168260,919873,202401
544060,857739,222603,202401
420349,721823,358519,202401
171980,82448,1022804,202401
328670,292585,790483,202401
20122,272815,810201,202401
208342,916840,163502,202401
251694,39855,1065237,202401
460609,705969,374373,202401
47372,298473,784629,202401
591360,1028806,51536,202401
10466,170223,917913,202401
74233,737328,343014,202401
259153,93842,993934,202401
207710,539678,540664,202401
379273,1070383,9959,202401
394109,59036,1045938,202401
539564,705302,375040,202401
95198,1009956,70386,202401
80858,518578,561764,202401
299261,1070180,10162,202401
421020,1067980,12362,202401
557790,628875,451467,202401
559405,856953,223389,202401
283710,657249,423093,202401
18625,435131,645073,202401
240719,269542,813468,202401
517193,680252,400090,202401
408163,906260,174082,202401
90791,503752,576590,202401
15360,898961,181381,202401
146426,987684,92658,202401
609389,322611,760528,202401
126504,886532,193810,202401
274632,280646,802396,202401
618706,1067401,12941,202401
47245,779234,301108,202401
423621,907407,172935,202401
628616,735736,344606,202401
296565,487043,593299,202401
272995,281943,801104,202401
249681,711528,368814,202401
588846,866826,213516,202401
299457,261827,821158,202401
507916,250498,832502,202401
628929,180311,907813,202401
377784,154409,933705,202401
188067,122319,965498,202401
585851,944272,136070,202401
430567,808928,271414,202401
517918,637151,443191,202401
22604,253664,829335,202401
561296,52053,1052895,202401
544288,492202,588140,202401
493049,214757,867998,202401
401817,702949,377393,202401
300256,245381,837616,202401
188504,302872,780243,202401
132132,498348,581994,202401
431062,873911,206431,202401
13673,807800,272542,202401
170963,1077227,3115,202401
329426,299406,783694,202401
540563,427434,652550,202401
241272,178765,909357,202401
177749,472934,607408,202401
23404,549832,530510,202401
327152,293310,789768,202401
36321,484253,596089,202401
365980,174797,913311,202401
189410,591384,488958,202401
401272,607948,472394,202401
162021,120833,966987,202401
414691,699547,380795,202401
229998,314398,768740,202401
581826,795884,284458,202401
497417,832153,248189,202401
365948,389454,690396,202401
135189,826503,253839,202401
51121,899924,180418,202401
232446,428336,651662,202401
216960,44123,1060695,202401
582195,173412,914709,202401
57563,798005,282337,202401
300565,585820,494522,202401
158655,346771,733937,202401
46218,1024738,55604,202401
86908,958059,122283,202401
127821,898545,181797,202401
130880,545222,535120,202401
592333,566751,513591,202401
218107,467420,612922,202401
266645,803037,277305,202401
358971,963358,116984,202401
357533,66987,1038043,202401
164798,955351,124991,202401
127548,635756,444586,202401
64260,646191,434151,202401
78468,38856,1066234,202401
144460,733006,347336,202401
368084,360010,719853,202401
153498,375541,704314,202401
61462,282764,800290,202401
471821,541701,538641,202401
339890,778634,301708,202401
234201,624029,456313,202401
232380,966741,113601,202401
271545,850227,230115,202401
602062,624452,455890,202401
436708,625831,454511,202401
298804,995048,85294,202401
118928,99565,988217,202401
39159,730838,349504,202401
573327,872570,207772,202401
226554,1057763,22579,202401
96851,480475,599867,202401
374945,150922,937173,202401
203976,1025372,54970,202401
108159,483812,596530,202401
87202,726626,353716,202401
450627,465148,615194,202401
79396,182739,905395,202401
483321,606788,473554,202401
143468,765536,314806,202401
140067,114666,973155,202401
128427,460093,620249,202401
18477,826020,254322,202401
531498,661472,418870,202401
114271,842998,237344,202401
110472,888371,191971,202401
168764,297861,785243,202401
315835,798414,281928,202401
350211,867802,212540,202401
284125,643514,436828,202401
364040,592151,488191,202401
89328,316134,767005,202401
583277,480179,600163,202401
328523,145848,942248,202401
110806,400489,679417,202401
270,128841,959006,202401
99500,112726,975087,202401
264707,725419,354923,202401
278422,405997,673927,202401
266331,1045042,35300,202401
117766,452988,627362,202401
64079,686434,393908,202401
72300,606337,474005,202401
593977,102311,985459,202401
5030,33184,1071840,202401
65794,159863,928237,202401
244634,1022070,58272,202401
600646,495941,584401,202401
146953,344843,735836,202401
534743,395579,684330,202401
340348,661561,418781,202401
193129,595137,485205,202401
211790,730036,350306,202401
526556,869860,210482,202401
80282,562625,517717,202401
488973,878850,201492,202401
578875,419117,660872,202401
266604,513034,567308,202401
296311,189111,899096,202401
319270,725583,354759,202401
341956,171280,916853,202401
535918,874561,205781,202401
339114,481561,598781,202401
471686,351263,729503,202401
330722,328505,754659,202401
118104,366661,713198,202401
444846,75727,1029338,202401
581511,878356,201986,202401
233608,436709,643567,202401
567560,871516,208826,202401
594519,130798,957053,202401
567456,821439,258903,202401
385040,611711,468631,202401
127349,633435,446907,202401
142979,140058,948047,202401
582648,828198,252144,202401
93254,342379,738285,202401
136973,44126,1060691,202401
211796,878263,202079,202401
104089,249973,833027,202401
384594,420952,659037,202401
498912,969563,110779,202401
527951,309970,773164,202401
359389,191655,896583,202401
290434,725806,354536,202401
361692,486554,593788,202401
370175,725739,354603,202401
332902,947546,132796,202401
234747,1001906,78436,202401
284774,134010,954011,202401
612763,66438,1038593,202401
571907,851843,228499,202401
593336,37287,1067772,202401
402871,748861,331481,202401
565481,482293,598049,202401
384953,464144,616198,202401
246639,743105,337237,202401
65785,244420,838576,202401
93928,562499,517843,202401
404457,1049722,30620,202401
195853,705373,374969,202401
250384,259301,823688,202401
88866,167167,920960,202401
85676,868208,212134,202401
40542,340479,740163,202401
34823,806923,273419,202401
174966,821660,258682,202401
553533,67562,1037474,202401
529236,898747,181595,202401
128266,1015246,65096,202401
541760,211628,871127,202401
459318,701210,379132,202401
570091,270239,812774,202401
209143,636129,444213,202401
439737,124912,962916,202401
1460,200247,888021,202401
208836,290039,793018,202401
571238,789673,290669,202401
242831,558727,521615,202401
65232,983000,97342,202401
389117,41678,1063426,202401
479276,509031,571311,202401
418620,717744,362598,202401
479276,509093,571249,202401
514408,167873,920258,202401
527794,1014765,65577,202401
360490,766674,313668,202401
301836,432933,647163,202401
60983,887322,193020,202401
169063,845766,234576,202401
576408,715965,364377,202401
256447,515284,565058,202401
469933,948173,132169,202401
186569,705375,374967,202401
71212,132060,955842,202401
603283,404389,675533,202401
266290,349405,731351,202401
255374,715118,365224,202401
152067,414471,665457,202401
174751,329340,751357,202401
530810,907972,172370,202401
171613,539909,540433,202401
119306,783600,296742,202401
491324,262501,820482,202401
342684,709326,371016,202401
626702,374676,705174,202401
115860,686131,394211,202401
507358,275168,807861,202401
265963,395472,684439,202401
76759,978864,101478,202401
481200,859513,220829,202401
314990,725080,355262,202401
544400,664764,415578,202401
